name,Apps,Mins,Goals,Assists,SpG,Rating,Apps_percentage,Mins_percentage,Goals_percentage,Assists_percentage,GnA_percentage,name_e,team,is_penalty_taker,is_starter,price,points,position,opponent,gfpg,gapg,opponent_gfpg,opponent_gapg,pr_diff,pred_GF,pred_GA,pred_score,pred_points,round
אלכסנדר דרגוביץ',6,546,1,0,0.35,6.67,0.667,0.686,0.071,0.0,0.04,Aleksandar Dragovic,אוסטריה,0,1,6,0,D,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.39899999999999997,1.9712414770809452,0.8258228451185136,"(1, 0)",6.839748869236482,1
אנדראס אולמר,6,520,0,1,0.4,6.45,0.667,0.653,0.0,0.091,0.04,Andreas Ulmer,אוסטריה,0,1,6,0,D,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.39899999999999997,1.9712414770809452,0.8258228451185136,"(1, 0)",6.538148923243098,1
כריסטופר טרימל,0,31,0,0,0.0,6.21,0.0,0.039,0.0,0.0,0.0,Christopher Trimmel,אוסטריה,0,0,4,0,D,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.39899999999999997,1.9712414770809452,0.8258228451185136,"(1, 0)",0.0,1
מרקו פרידל,0,8,0,0,0.0,5.97,0.0,0.01,0.0,0.0,0.0,Marco Friedl,אוסטריה,0,0,4,0,D,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.39899999999999997,1.9712414770809452,0.8258228451185136,"(1, 0)",0.0,1
מרטין הינטרגר,6,453,0,1,0.5,6.8,0.667,0.569,0.0,0.091,0.04,Martin Hinteregger,אוסטריה,0,1,6,0,D,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.39899999999999997,1.9712414770809452,0.8258228451185136,"(1, 0)",6.538148923243098,1
פיליפ לינהרט,1,90,0,0,0.0,6.75,0.111,0.113,0.0,0.0,0.0,Philipp Lienhart,אוסטריה,0,0,5,0,D,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.39899999999999997,1.9712414770809452,0.8258228451185136,"(1, 0)",0.0,1
שטפן ליינר,9,796,0,3,0.9,6.9,1.0,1.0,0.0,0.273,0.12,Stefan Lainer,אוסטריה,0,1,6,0,D,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.39899999999999997,1.9712414770809452,0.8258228451185136,"(1, 0)",7.614446769729295,1
שטפן פוש,2,225,0,0,0.5,6.385,0.222,0.283,0.0,0.0,0.0,Stefan Posch,אוסטריה,0,0,5,0,D,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.39899999999999997,1.9712414770809452,0.8258228451185136,"(1, 0)",0.0,1
אלש מאטייו,2,180,0,0,0.5,7.34,0.286,0.286,0.0,0.0,0.0,Ales Mateju,צ`כיה,0,0,3,0,D,סקוטלנד,1.3,1.65,1.1333333333333362,2.000000000000004,0.245,1.9625334522747573,1.2004888217957022,"(1, 1)",0.0,1
דויד זימה,0,5,0,0,0.0,5.96,0.0,0.008,0.0,0.0,0.0,David Zima,צ`כיה,0,0,4,0,D,סקוטלנד,1.3,1.65,1.1333333333333362,2.000000000000004,0.245,1.9625334522747573,1.2004888217957022,"(1, 1)",0.0,1
יאקוב ברבץ,2,180,0,0,0.0,7.54,0.286,0.286,0.0,0.0,0.0,Jakub Brabec,צ`כיה,0,0,4,0,D,סקוטלנד,1.3,1.65,1.1333333333333362,2.000000000000004,0.245,1.9625334522747573,1.2004888217957022,"(1, 1)",0.0,1
יאן בוז'יל,6,540,0,0,1.0,6.845,0.857,0.857,0.0,0.0,0.0,Jan Boril,צ`כיה,0,1,5,0,D,סקוטלנד,1.3,1.65,1.1333333333333362,2.000000000000004,0.245,1.9625334522747573,1.2004888217957022,"(1, 1)",4.0,1
אונדרי צ'לוסטקה,6,465,0,0,0.85,6.535,0.857,0.738,0.0,0.0,0.0,Ondrej Celustka,צ`כיה,0,1,5,0,D,סקוטלנד,1.3,1.65,1.1333333333333362,2.000000000000004,0.245,1.9625334522747573,1.2004888217957022,"(1, 1)",4.0,1
פאבל קדז'אבק,1,133,0,1,0.75,6.47,0.143,0.211,0.0,0.083,0.037,Pavel Kaderábek,צ`כיה,0,0,5,0,D,סקוטלנד,1.3,1.65,1.1333333333333362,2.000000000000004,0.245,1.9625334522747573,1.2004888217957022,"(1, 1)",0.0,1
תומאס קאלאס,3,270,0,0,0.7,7.03,0.429,0.429,0.0,0.0,0.0,Tomas Kalas,צ`כיה,0,1,5,0,D,סקוטלנד,1.3,1.65,1.1333333333333362,2.000000000000004,0.245,1.9625334522747573,1.2004888217957022,"(1, 1)",4.0,1
ולדימיר צופאל,7,627,1,1,0.55,6.975,1.0,0.995,0.067,0.083,0.074,Vladimir Coufal,צ`כיה,0,1,6,0,D,סקוטלנד,1.3,1.65,1.1333333333333362,2.000000000000004,0.245,1.9625334522747573,1.2004888217957022,"(1, 1)",5.277609277430867,1
ברטוש ברשינסקי,6,528,0,1,0.15,6.65,0.75,0.702,0.0,0.077,0.038,Bartosz Bereszynski,פולין,0,1,7,0,D,סלובקיה,1.4400000000000002,0.6,1.2000000000000002,1.44,0.308,1.800450112528132,0.7498750208298618,"(1, 0)",6.415903975993999,1
יאן בדנארק,7,630,0,0,0.0,6.335,0.875,0.838,0.0,0.0,0.0,Jan Bednarek,פולין,0,1,7,0,D,סלובקיה,1.4400000000000002,0.6,1.2000000000000002,1.44,0.308,1.800450112528132,0.7498750208298618,"(1, 0)",6.0,1
קמיל גליק,8,752,1,0,0.65,6.805,1.0,1.0,0.077,0.0,0.038,Kamil Glik,פולין,0,1,7,0,D,סלובקיה,1.4400000000000002,0.6,1.2000000000000002,1.44,0.308,1.800450112528132,0.7498750208298618,"(1, 0)",6.831807951987997,1
קמיל פיאטקובסקי,1,90,0,0,0.0,7.06,0.125,0.12,0.0,0.0,0.0,Kamil Piatkowski,פולין,0,0,5,0,D,סלובקיה,1.4400000000000002,0.6,1.2000000000000002,1.44,0.308,1.800450112528132,0.7498750208298618,"(1, 0)",0.0,1
מאצ'יי ריבוס,3,256,0,2,0.25,6.96,0.375,0.34,0.0,0.154,0.077,Maciej Rybus,פולין,0,0,6,0,D,סלובקיה,1.4400000000000002,0.6,1.2000000000000002,1.44,0.308,1.800450112528132,0.7498750208298618,"(1, 0)",0.0,1
מיכל הליק,2,112,0,0,0.0,5.73,0.25,0.149,0.0,0.0,0.0,Michal Helik,פולין,0,0,6,0,D,סלובקיה,1.4400000000000002,0.6,1.2000000000000002,1.44,0.308,1.800450112528132,0.7498750208298618,"(1, 0)",0.0,1
פאבל דוידוביץ',0,31,0,0,0.0,6.42,0.0,0.041,0.0,0.0,0.0,Pawel Dawidowicz,פולין,0,0,5,0,D,סלובקיה,1.4400000000000002,0.6,1.2000000000000002,1.44,0.308,1.800450112528132,0.7498750208298618,"(1, 0)",0.0,1
תומאש קדזיורה,5,432,0,0,0.0,6.79,0.625,0.574,0.0,0.0,0.0,Tomasz Kedziora,פולין,0,1,6,0,D,סלובקיה,1.4400000000000002,0.6,1.2000000000000002,1.44,0.308,1.800450112528132,0.7498750208298618,"(1, 0)",6.0,1
בן קבאנגו,0,1,0,0,0.0,6.0,0.0,0.001,0.0,0.0,0.0,Ben Cabango,וויילס,0,0,3,0,D,שווייץ,1.0,0.8999999999999999,1.9000000000000001,0.8999999999999999,-0.197,0.8421612517175657,1.6055966511841275,"(0, 1)",0.0,1
בן דייויס,5,450,0,0,0.4,7.12,0.625,0.625,0.0,0.0,0.0,Ben Davies,וויילס,0,1,6,0,D,שווייץ,1.0,0.8999999999999999,1.9000000000000001,0.8999999999999999,-0.197,0.8421612517175657,1.6055966511841275,"(0, 1)",4.0,1
כריס גאנטר,0,1,0,0,0.0,6.0,0.0,0.001,0.0,0.0,0.0,Chris Gunter,וויילס,0,0,4,0,D,שווייץ,1.0,0.8999999999999999,1.9000000000000001,0.8999999999999999,-0.197,0.8421612517175657,1.6055966511841275,"(0, 1)",0.0,1
כריס מפהאם,5,416,0,0,0.15,6.82,0.625,0.578,0.0,0.0,0.0,Chris Mepham,וויילס,0,1,5,0,D,שווייץ,1.0,0.8999999999999999,1.9000000000000001,0.8999999999999999,-0.197,0.8421612517175657,1.6055966511841275,"(0, 1)",4.0,1
קונור רוברטס,6,502,0,0,0.15,6.16,0.75,0.697,0.0,0.0,0.0,Connor Roberts,וויילס,0,1,5,0,D,שווייץ,1.0,0.8999999999999999,1.9000000000000001,0.8999999999999999,-0.197,0.8421612517175657,1.6055966511841275,"(0, 1)",4.0,1
ג'יימס לורנס,3,226,0,0,0.0,6.475,0.375,0.314,0.0,0.0,0.0,James Lawrence,וויילס,0,0,5,0,D,שווייץ,1.0,0.8999999999999999,1.9000000000000001,0.8999999999999999,-0.197,0.8421612517175657,1.6055966511841275,"(0, 1)",0.0,1
ג'ו רודון,6,540,0,0,0.65,7.065,0.75,0.75,0.0,0.0,0.0,Joe Rodon,וויילס,0,1,5,0,D,שווייץ,1.0,0.8999999999999999,1.9000000000000001,0.8999999999999999,-0.197,0.8421612517175657,1.6055966511841275,"(0, 1)",4.0,1
נקו וויליאמס,4,439,1,1,0.55,7.095,0.5,0.61,0.111,0.111,0.111,Neco Williams,וויילס,0,1,6,0,D,שווייץ,1.0,0.8999999999999999,1.9000000000000001,0.8999999999999999,-0.197,0.8421612517175657,1.6055966511841275,"(0, 1)",4.8413190904658485,1
ריס נורינגטון-דייויס,3,242,0,0,0.7,6.67,0.375,0.336,0.0,0.0,0.0,Rhys Norrington-Davies,וויילס,0,0,3,0,D,שווייץ,1.0,0.8999999999999999,1.9000000000000001,0.8999999999999999,-0.197,0.8421612517175657,1.6055966511841275,"(0, 1)",0.0,1
בורנה בארישיץ',5,439,0,1,0.15,6.635,0.556,0.542,0.0,0.125,0.05,Borna Barisic,קרואטיה,0,1,8,0,D,אנגליה,1.7000000000000002,1.05,3.7,0.8999999999999999,-0.31299999999999994,1.0802276787569074,2.981608185299102,"(1, 2)",3.4050853795338405,1
דיאן לוברן,7,630,1,0,0.45,6.955,0.778,0.778,0.083,0.0,0.05,Dejan Lovren,קרואטיה,0,1,7,0,D,אנגליה,1.7000000000000002,1.05,3.7,0.8999999999999999,-0.31299999999999994,1.0802276787569074,2.981608185299102,"(1, 2)",3.53795338402094,1
דומאגוי בראדריץ',1,118,0,0,0.0,6.29,0.111,0.146,0.0,0.0,0.0,Domagoj Bradaric,קרואטיה,0,0,5,0,D,אנגליה,1.7000000000000002,1.05,3.7,0.8999999999999999,-0.31299999999999994,1.0802276787569074,2.981608185299102,"(1, 2)",0.0,1
דומאגוי וידה,4,393,0,0,0.5,6.325,0.444,0.485,0.0,0.0,0.0,Domagoj Vida,קרואטיה,0,1,7,0,D,אנגליה,1.7000000000000002,1.05,3.7,0.8999999999999999,-0.31299999999999994,1.0802276787569074,2.981608185299102,"(1, 2)",3.0,1
דוייה צ'אלטה-צאר,5,450,0,0,0.0,6.73,0.556,0.556,0.0,0.0,0.0,Duje Caleta-Car,קרואטיה,0,1,6,0,D,אנגליה,1.7000000000000002,1.05,3.7,0.8999999999999999,-0.31299999999999994,1.0802276787569074,2.981608185299102,"(1, 2)",3.0,1
יוסיפ יוראנוביץ',2,274,0,0,0.25,6.755,0.222,0.338,0.0,0.0,0.0,Josip Juranovic,קרואטיה,0,0,4,0,D,אנגליה,1.7000000000000002,1.05,3.7,0.8999999999999999,-0.31299999999999994,1.0802276787569074,2.981608185299102,"(1, 2)",0.0,1
מילה שקוריץ',1,90,0,0,0.0,6.34,0.111,0.111,0.0,0.0,0.0,Mile Skoric,קרואטיה,0,0,3,0,D,אנגליה,1.7000000000000002,1.05,3.7,0.8999999999999999,-0.31299999999999994,1.0802276787569074,2.981608185299102,"(1, 2)",0.0,1
שימה ורסאליקו,2,136,0,0,0.5,6.49,0.222,0.168,0.0,0.0,0.0,Sime Vrsaljko,קרואטיה,0,0,7,0,D,אנגליה,1.7000000000000002,1.05,3.7,0.8999999999999999,-0.31299999999999994,1.0802276787569074,2.981608185299102,"(1, 2)",0.0,1
אמיל קראפט,1,120,0,0,0.0,6.185,0.125,0.172,0.0,0.0,0.0,Emil Krafth,שבדיה,0,0,6,0,D,ספרד,1.8399999999999999,1.08,2.4800000000000004,0.6,-0.17000000000000004,1.0986042323277803,2.0011242270938734,"(1, 2)",0.0,1
פיליפ הלנדר,3,294,0,0,0.25,6.74,0.375,0.421,0.0,0.0,0.0,Filip Helander,שבדיה,0,1,5,0,D,ספרד,1.8399999999999999,1.08,2.4800000000000004,0.6,-0.17000000000000004,1.0986042323277803,2.0011242270938734,"(1, 2)",3.0,1
לודוויג אוגוסטינסון,4,353,1,0,0.5,6.755,0.5,0.506,0.111,0.0,0.067,Ludwig Augustinsson,שבדיה,0,1,7,0,D,ספרד,1.8399999999999999,1.08,2.4800000000000004,0.6,-0.17000000000000004,1.0986042323277803,2.0011242270938734,"(1, 2)",3.731670418730302,1
מרכוס דניאלסון,2,180,1,0,1.0,6.79,0.25,0.258,0.111,0.0,0.067,Marcus Danielson,שבדיה,0,0,4,0,D,ספרד,1.8399999999999999,1.08,2.4800000000000004,0.6,-0.17000000000000004,1.0986042323277803,2.0011242270938734,"(1, 2)",0.0,1
מרטין אולסון,0,2,0,0,0.0,6.01,0.0,0.003,0.0,0.0,0.0,Martin Olsson,שבדיה,0,0,5,0,D,ספרד,1.8399999999999999,1.08,2.4800000000000004,0.6,-0.17000000000000004,1.0986042323277803,2.0011242270938734,"(1, 2)",0.0,1
פונטוס ינסון,4,360,0,0,0.3,6.03,0.5,0.516,0.0,0.0,0.0,Pontus Jansson,שבדיה,0,1,5,0,D,ספרד,1.8399999999999999,1.08,2.4800000000000004,0.6,-0.17000000000000004,1.0986042323277803,2.0011242270938734,"(1, 2)",3.0,1
ויקטור לינדלוף,7,606,0,0,0.35,6.875,0.875,0.868,0.0,0.0,0.0,Victor Lindelöf,שבדיה,0,1,7,0,D,ספרד,1.8399999999999999,1.08,2.4800000000000004,0.6,-0.17000000000000004,1.0986042323277803,2.0011242270938734,"(1, 2)",3.0,1
קאן אייהאן,3,284,0,1,0.0,6.49,0.375,0.419,0.0,0.111,0.04,Kaan Ayhan,טורקיה,0,1,6,0,D,איטליה,1.4400000000000002,0.36,2.9600000000000004,0.48,-0.28700000000000003,0.809068307277401,2.040690884504272,"(0, 2)",3.2694197463233747,1
מריח דמיראל,5,450,0,0,0.6,6.64,0.625,0.664,0.0,0.0,0.0,Merih Demiral,טורקיה,0,1,6,0,D,איטליה,1.4400000000000002,0.36,2.9600000000000004,0.48,-0.28700000000000003,0.809068307277401,2.040690884504272,"(0, 2)",3.0,1
מרט מולדר,3,270,0,0,0.0,6.96,0.375,0.398,0.0,0.0,0.0,Mert Müldür,טורקיה,0,0,5,0,D,איטליה,1.4400000000000002,0.36,2.9600000000000004,0.48,-0.28700000000000003,0.809068307277401,2.040690884504272,"(0, 2)",0.0,1
אוזן קאבאק,5,480,0,0,0.15,6.55,0.625,0.708,0.0,0.0,0.0,Ozan Kabak,טורקיה,0,1,6,0,D,איטליה,1.4400000000000002,0.36,2.9600000000000004,0.48,-0.28700000000000003,0.809068307277401,2.040690884504272,"(0, 2)",3.0,1
אומוט מראש,4,447,0,1,0.15,6.775,0.5,0.659,0.0,0.111,0.04,Umut Meras,טורקיה,0,1,5,0,D,איטליה,1.4400000000000002,0.36,2.9600000000000004,0.48,-0.28700000000000003,0.809068307277401,2.040690884504272,"(0, 2)",3.2694197463233747,1
צ'לאר סויונג'ו,5,450,1,0,0.4,6.825,0.625,0.664,0.063,0.0,0.04,Çaglar Söyüncü,טורקיה,0,1,6,0,D,איטליה,1.4400000000000002,0.36,2.9600000000000004,0.48,-0.28700000000000003,0.809068307277401,2.040690884504272,"(0, 2)",3.3058278201508577,1
בצ'יר אומרגיץ',0,6,0,0,0.0,6.12,0.0,0.01,0.0,0.0,0.0,Becir Omeragic,שווייץ,0,0,4,0,D,וויילס,1.9000000000000001,0.8999999999999999,1.0,0.8999999999999999,0.197,1.6055966511841275,0.8421612517175657,"(1, 0)",0.0,1
פביאן שר,2,180,0,0,0.0,5.23,0.286,0.286,0.0,0.0,0.0,Fabian Schär,שווייץ,0,0,7,0,D,וויילס,1.9000000000000001,0.8999999999999999,1.0,0.8999999999999999,0.197,1.6055966511841275,0.8421612517175657,"(1, 0)",0.0,1
קווין אמבאבו,2,180,0,0,0.0,6.085,0.286,0.286,0.0,0.0,0.0,Kevin Mbabu,שווייץ,0,0,6,0,D,וויילס,1.9000000000000001,0.8999999999999999,1.0,0.8999999999999999,0.197,1.6055966511841275,0.8421612517175657,"(1, 0)",0.0,1
לוריס בניטו,2,176,0,0,0.7,6.57,0.286,0.279,0.0,0.0,0.0,Loris Benito,שווייץ,0,0,5,0,D,וויילס,1.9000000000000001,0.8999999999999999,1.0,0.8999999999999999,0.197,1.6055966511841275,0.8421612517175657,"(1, 0)",0.0,1
מנואל אקנג'י,5,450,0,0,0.4,6.71,0.714,0.714,0.0,0.0,0.0,Manuel Akanji,שווייץ,0,1,7,0,D,וויילס,1.9000000000000001,0.8999999999999999,1.0,0.8999999999999999,0.197,1.6055966511841275,0.8421612517175657,"(1, 0)",6.0,1
ניקו אלבדי,7,619,0,0,0.6,6.89,1.0,0.983,0.0,0.0,0.0,Nico Elvedi,שווייץ,0,1,7,0,D,וויילס,1.9000000000000001,0.8999999999999999,1.0,0.8999999999999999,0.197,1.6055966511841275,0.8421612517175657,"(1, 0)",6.0,1
ריקרדו רודריגס,7,604,0,1,0.7,7.125,1.0,0.959,0.0,0.125,0.056,Ricardo Rodríguez,שווייץ,1,1,7,0,D,וויילס,1.9000000000000001,0.8999999999999999,1.0,0.8999999999999999,0.197,1.6055966511841275,0.8421612517175657,"(1, 0)",8.402098744194047,1
סילבן ווידמר,4,331,1,0,1.15,6.835,0.571,0.525,0.1,0.0,0.056,Silvan Widmer,שווייץ,0,1,6,0,D,וויילס,1.9000000000000001,0.8999999999999999,1.0,0.8999999999999999,0.197,1.6055966511841275,0.8421612517175657,"(1, 0)",6.963357990710477,1
דיילי בלינד,7,563,0,0,0.65,6.555,0.778,0.695,0.0,0.0,0.0,Daley Blind,הולנד,0,1,8,0,D,אוקראינה,2.4000000000000004,1.05,1.7000000000000002,0.6,0.345,1.9336126329358687,1.1231366142536245,"(1, 1)",4.0,1
דנזל דמפריס,4,344,0,2,0.5,6.795,0.444,0.425,0.0,0.143,0.063,Denzel Dumfries,הולנד,0,1,8,0,D,אוקראינה,2.4000000000000004,1.05,1.7000000000000002,0.6,0.345,1.9336126329358687,1.1231366142536245,"(1, 1)",4.829519819529487,1
יואל פלטמן,2,193,0,0,0.0,6.68,0.222,0.238,0.0,0.0,0.0,Joël Veltman,הולנד,0,0,7,0,D,אוקראינה,2.4000000000000004,1.05,1.7000000000000002,0.6,0.345,1.9336126329358687,1.1231366142536245,"(1, 1)",0.0,1
מתייס דה ליכט,3,270,0,0,1.7,7.61,0.333,0.333,0.0,0.0,0.0,Matthijs de Ligt,הולנד,0,0,8,0,D,אוקראינה,2.4000000000000004,1.05,1.7000000000000002,0.6,0.345,1.9336126329358687,1.1231366142536245,"(1, 1)",0.0,1
נייתן אקה,3,265,0,0,0.5,6.7,0.333,0.327,0.0,0.0,0.0,Nathan Aké,הולנד,0,0,6,0,D,אוקראינה,2.4000000000000004,1.05,1.7000000000000002,0.6,0.345,1.9336126329358687,1.1231366142536245,"(1, 1)",0.0,1
אואן וינדאל,4,361,0,2,0.75,7.085,0.444,0.446,0.0,0.143,0.063,Owen Wijndal,הולנד,0,1,8,0,D,אוקראינה,2.4000000000000004,1.05,1.7000000000000002,0.6,0.345,1.9336126329358687,1.1231366142536245,"(1, 1)",4.829519819529487,1
סטפן דה פריי,4,360,0,0,0.8,6.9,0.444,0.444,0.0,0.0,0.0,Stefan de Vrij,הולנד,0,1,7,0,D,אוקראינה,2.4000000000000004,1.05,1.7000000000000002,0.6,0.345,1.9336126329358687,1.1231366142536245,"(1, 1)",4.0,1
אנדראס כריסטנסן,8,676,0,0,0.25,7.005,0.889,0.883,0.0,0.0,0.0,Andreas Christensen,דנמרק,0,1,7,0,D,פינלנד,2.3000000000000003,0.8999999999999999,1.2800000000000002,1.2,0.699,3.207184092366902,0.7494757107986386,"(3, 0)",6.0,1
דניאל ואס,8,700,0,0,0.9,7.26,0.889,0.914,0.0,0.0,0.0,Daniel Wass,דנמרק,0,1,7,0,D,פינלנד,2.3000000000000003,0.8999999999999999,1.2800000000000002,1.2,0.699,3.207184092366902,0.7494757107986386,"(3, 0)",6.0,1
יאניק וסטרגארד,2,196,0,0,0.0,7.06,0.222,0.256,0.0,0.0,0.0,Jannik Vestergaard,דנמרק,0,0,6,0,D,פינלנד,2.3000000000000003,0.8999999999999999,1.2800000000000002,1.2,0.699,3.207184092366902,0.7494757107986386,"(3, 0)",0.0,1
ינס סטרייגר לארסן,2,185,1,0,0.15,6.47,0.222,0.242,0.05,0.0,0.032,Jens Stryger Larsen,דנמרק,0,0,5,0,D,פינלנד,2.3000000000000003,0.8999999999999999,1.2800000000000002,1.2,0.699,3.207184092366902,0.7494757107986386,"(3, 0)",0.0,1
יואקים אנדרסן,1,128,0,0,0.0,6.94,0.111,0.167,0.0,0.0,0.0,Joachim Andersen,דנמרק,0,0,6,0,D,פינלנד,2.3000000000000003,0.8999999999999999,1.2800000000000002,1.2,0.699,3.207184092366902,0.7494757107986386,"(3, 0)",0.0,1
יואקים מהלה,3,340,1,0,0.75,6.785,0.333,0.444,0.05,0.0,0.032,Joakim Maehle,דנמרק,0,1,7,0,D,פינלנד,2.3000000000000003,0.8999999999999999,1.2800000000000002,1.2,0.699,3.207184092366902,0.7494757107986386,"(3, 0)",6.9621552277100704,1
ניקולאי בוילסן,1,90,0,1,0.0,8.42,0.111,0.117,0.0,0.091,0.032,Nicolai Boilesen,דנמרק,0,0,4,0,D,פינלנד,2.3000000000000003,0.8999999999999999,1.2800000000000002,1.2,0.699,3.207184092366902,0.7494757107986386,"(3, 0)",0.0,1
סיימון קיאר,7,649,0,0,0.75,7.06,0.778,0.847,0.0,0.0,0.0,Simon Kjaer,דנמרק,0,1,7,0,D,פינלנד,2.3000000000000003,0.8999999999999999,1.2800000000000002,1.2,0.699,3.207184092366902,0.7494757107986386,"(3, 0)",6.0,1
אנטוניו רודיגר,8,720,0,1,0.85,6.83,1.0,0.982,0.0,0.083,0.037,Antonio Rüdiger,גרמניה,0,1,9,0,D,צרפת,3.0,1.05,2.0,0.72,-0.19699999999999995,1.648863082310181,1.748953495039853,"(1, 1)",4.410566907495235,1
אמרה צ'אן,4,386,0,0,0.75,6.83,0.5,0.527,0.0,0.0,0.0,Emre Can,גרמניה,0,1,7,0,D,צרפת,3.0,1.05,2.0,0.72,-0.19699999999999995,1.648863082310181,1.748953495039853,"(1, 1)",4.0,1
לוקאס קלוסטרמן,4,360,0,0,0.25,6.84,0.5,0.491,0.0,0.0,0.0,Lukas Klostermann,גרמניה,0,1,6,0,D,צרפת,3.0,1.05,2.0,0.72,-0.19699999999999995,1.648863082310181,1.748953495039853,"(1, 1)",4.0,1
מרסל הלסטנברג,1,123,0,0,0.0,6.33,0.125,0.168,0.0,0.0,0.0,Marcel Halstenberg,גרמניה,0,0,7,0,D,צרפת,3.0,1.05,2.0,0.72,-0.19699999999999995,1.648863082310181,1.748953495039853,"(1, 1)",0.0,1
מתיאס גינטר,8,733,1,2,0.6,6.59,1.0,1.0,0.067,0.167,0.111,Matthias Ginter,גרמניה,0,1,8,0,D,צרפת,3.0,1.05,2.0,0.72,-0.19699999999999995,1.648863082310181,1.748953495039853,"(1, 1)",5.488923363326094,1
רובין גוסנס,4,281,0,1,0.15,6.38,0.5,0.383,0.0,0.083,0.037,Robin Gosens,גרמניה,0,1,7,0,D,צרפת,3.0,1.05,2.0,0.72,-0.19699999999999995,1.648863082310181,1.748953495039853,"(1, 1)",4.410566907495235,1
רובין קוך,2,181,0,0,0.3,6.02,0.25,0.247,0.0,0.0,0.0,Robin Koch,גרמניה,0,0,5,0,D,צרפת,3.0,1.05,2.0,0.72,-0.19699999999999995,1.648863082310181,1.748953495039853,"(1, 1)",0.0,1
דייגו יורנטה,1,46,0,0,0.0,6.04,0.143,0.072,0.0,0.0,0.0,Diego Llorente,ספרד,0,0,5,0,D,שבדיה,2.4800000000000004,0.6,1.8399999999999999,1.08,0.17000000000000004,2.0011242270938734,1.0986042323277803,"(2, 1)",0.0,1
אריק גרסיה,3,342,0,0,0.35,6.625,0.429,0.534,0.0,0.0,0.0,Eric García,ספרד,0,1,7,0,D,שבדיה,2.4800000000000004,0.6,1.8399999999999999,1.08,0.17000000000000004,2.0011242270938734,1.0986042323277803,"(2, 1)",4.0,1
ג'ורדי אלבה,2,180,0,3,0.5,7.63,0.286,0.281,0.0,0.188,0.086,Jordi Alba,ספרד,0,0,9,0,D,שבדיה,2.4800000000000004,0.6,1.8399999999999999,1.08,0.17000000000000004,2.0011242270938734,1.0986042323277803,"(2, 1)",0.0,1
חוסה גאיה,4,360,1,2,0.35,6.74,0.571,0.562,0.053,0.125,0.086,José Gayà,ספרד,0,1,6,0,D,שבדיה,2.4800000000000004,0.6,1.8399999999999999,1.08,0.17000000000000004,2.0011242270938734,1.0986042323277803,"(2, 1)",5.386779089376054,1
מרקוס יורנטה,2,205,0,0,0.7,6.65,0.286,0.32,0.0,0.0,0.0,Marcos Llorente,ספרד,0,0,9,0,D,שבדיה,2.4800000000000004,0.6,1.8399999999999999,1.08,0.17000000000000004,2.0011242270938734,1.0986042323277803,"(2, 1)",0.0,1
פאו טורס,6,540,0,0,0.2,6.89,0.857,0.842,0.0,0.0,0.0,Pau Torres,ספרד,0,1,8,0,D,שבדיה,2.4800000000000004,0.6,1.8399999999999999,1.08,0.17000000000000004,2.0011242270938734,1.0986042323277803,"(2, 1)",4.0,1
ז'וזה פונטה,3,270,0,0,1.0,6.455,0.333,0.333,0.0,0.0,0.0,José Fonte,פורטוגל,0,0,7,0,D,הונגריה,2.2,0.8999999999999999,1.04,1.56,0.6709999999999999,3.3342200939966307,0.6754169132750757,"(3, 0)",0.0,1
ז'ואאו קאנסלו,7,632,1,2,1.25,7.285,0.778,0.78,0.059,0.143,0.097,João Cancelo,פורטוגל,0,1,8,0,D,הונגריה,2.2,0.8999999999999999,1.04,1.56,0.6709999999999999,3.3342200939966307,0.6754169132750757,"(3, 0)",8.610694333599362,1
נונו מנדש,2,198,0,0,0.3,7.28,0.222,0.244,0.0,0.0,0.0,Nuno Mendes,פורטוגל,0,0,7,0,D,הונגריה,2.2,0.8999999999999999,1.04,1.56,0.6709999999999999,3.3342200939966307,0.6754169132750757,"(3, 0)",0.0,1
נלסון סמדו,2,180,0,0,0.5,7.53,0.222,0.222,0.0,0.0,0.0,Nélson Semedo,פורטוגל,0,0,6,0,D,הונגריה,2.2,0.8999999999999999,1.04,1.56,0.6709999999999999,3.3342200939966307,0.6754169132750757,"(3, 0)",0.0,1
פפה,4,360,0,1,1.0,7.43,0.444,0.444,0.0,0.071,0.032,Pepe,פורטוגל,0,1,7,0,D,הונגריה,2.2,0.8999999999999999,1.04,1.56,0.6709999999999999,3.3342200939966307,0.6754169132750757,"(3, 0)",6.710188880021282,1
רפאל גריירו,5,449,0,1,1.0,7.23,0.556,0.554,0.0,0.071,0.032,Raphael Guerreiro,פורטוגל,0,1,8,0,D,הונגריה,2.2,0.8999999999999999,1.04,1.56,0.6709999999999999,3.3342200939966307,0.6754169132750757,"(3, 0)",6.710188880021282,1
